Model,Threshold,Sensitivity,Specificity,PositivePredictiveValue,NegativePredictiveValue
Group ~ uPA,0.525069562879293,0.804347826086957,0.484848484848485,0.685185185185185,0.64
Group ~ uPA,0.527272579664769,0.804347826086957,0.515151515151515,0.69811320754717,0.653846153846154
Group ~ uPA,0.531322790696125,0.760869565217391,0.515151515151515,0.686274509803922,0.607142857142857
Group ~ uPA,0.539571173251305,0.760869565217391,0.545454545454545,0.7,0.620689655172414
Group ~ uPA,0.552103282054489,0.739130434782609,0.575757575757576,0.708333333333333,0.612903225806452
Group ~ uPA,0.560523847583045,0.717391304347826,0.575757575757576,0.702127659574468,0.59375
Group ~ uPA,0.56533725653744,0.717391304347826,0.606060606060606,0.717391304347826,0.606060606060606
Group ~ uPA,0.569608768282064,0.717391304347826,0.636363636363636,0.733333333333333,0.617647058823529
Group ~ uPA,0.575497895671254,0.717391304347826,0.666666666666667,0.75,0.628571428571429
Group ~ uPA,0.581977382835258,0.717391304347826,0.696969696969697,0.767441860465116,0.638888888888889
Group ~ uPA,0.586324804703721,0.695652173913044,0.696969696969697,0.761904761904762,0.621621621621622
Group ~ uPA,0.59069011449915,0.673913043478261,0.696969696969697,0.75609756097561,0.605263157894737
Group ~ uPA,0.597276845740446,0.652173913043478,0.696969696969697,0.75,0.58974358974359
Group ~ uPA,0.607472676632454,0.608695652173913,0.696969696969697,0.736842105263158,0.560975609756098
Group ~ uPA,0.618608579330413,0.586956521739131,0.696969696969697,0.72972972972973,0.547619047619048
Group ~ uPA,0.626196698147031,0.586956521739131,0.727272727272727,0.75,0.558139534883721
Group ~ uPA,0.632960642675355,0.565217391304348,0.757575757575758,0.764705882352941,0.555555555555556
Group ~ uPA,0.644291615357196,0.543478260869565,0.787878787878788,0.78125,0.553191489361702
Group ~ uPA,0.65338868296156,0.478260869565217,0.787878787878788,0.758620689655172,0.52
Group ~ uPA,0.657956319496965,0.456521739130435,0.818181818181818,0.777777777777778,0.519230769230769
Group ~ uPA,0.662532239721022,0.434782608695652,0.818181818181818,0.769230769230769,0.509433962264151
Group ~ uPA,0.671711873037401,0.391304347826087,0.818181818181818,0.75,0.490909090909091
Group ~ uPA,0.687819078243421,0.391304347826087,0.848484848484848,0.782608695652174,0.5
Group ~ uPA,0.699343710430383,0.369565217391304,0.848484848484848,0.772727272727273,0.491228070175439
Group ~ uPA,0.706265242855572,0.347826086956522,0.848484848484848,0.761904761904762,0.482758620689655
Group ~ uPA,0.711724719912514,0.326086956521739,0.848484848484848,0.75,0.474576271186441
Group ~ uPA,0.714031080693915,0.304347826086957,0.848484848484848,0.736842105263158,0.466666666666667
Group ~ uPA,0.724700997790386,0.304347826086957,0.878787878787879,0.777777777777778,0.475409836065574
Group ~ uPA,0.736205096584353,0.282608695652174,0.878787878787879,0.764705882352941,0.467741935483871
Group ~ uPA,0.740792359895988,0.260869565217391,0.909090909090909,0.8,0.46875
Group ~ uPA,0.745371727214425,0.239130434782609,0.909090909090909,0.785714285714286,0.461538461538462
Group ~ uPA,0.752219728222221,0.195652173913043,0.909090909090909,0.75,0.447761194029851
Group ~ uPA,0.761317335950552,0.173913043478261,0.909090909090909,0.727272727272727,0.441176470588235
Group ~ uPA,0.76811303635466,0.152173913043478,0.909090909090909,0.7,0.434782608695652
