Model,Threshold,Sensitivity,Specificity,PositivePredictiveValue,NegativePredictiveValue
Group ~ uPA + age,0.357670751676254,0.934782608695652,0.151515151515152,0.605633802816901,0.625
Group ~ uPA + age,0.372031414557016,0.934782608695652,0.181818181818182,0.614285714285714,0.666666666666667
Group ~ uPA + age,0.381747570289507,0.91304347826087,0.181818181818182,0.608695652173913,0.6
Group ~ uPA + age,0.404977081665837,0.91304347826087,0.212121212121212,0.617647058823529,0.636363636363636
Group ~ uPA + age,0.426407025414128,0.891304347826087,0.212121212121212,0.611940298507463,0.583333333333333
Group ~ uPA + age,0.430484967573096,0.891304347826087,0.242424242424242,0.621212121212121,0.615384615384615
Group ~ uPA + age,0.432314501501057,0.891304347826087,0.272727272727273,0.630769230769231,0.642857142857143
Group ~ uPA + age,0.43878046429691,0.869565217391304,0.272727272727273,0.625,0.6
Group ~ uPA + age,0.458664157375494,0.869565217391304,0.303030303030303,0.634920634920635,0.625
Group ~ uPA + age,0.476608472889583,0.847826086956522,0.303030303030303,0.629032258064516,0.588235294117647
Group ~ uPA + age,0.482289780250743,0.826086956521739,0.303030303030303,0.622950819672131,0.555555555555556
Group ~ uPA + age,0.486195781481988,0.826086956521739,0.333333333333333,0.633333333333333,0.578947368421053
Group ~ uPA + age,0.490853340886157,0.826086956521739,0.363636363636364,0.64406779661017,0.6
Group ~ uPA + age,0.495770049601326,0.826086956521739,0.393939393939394,0.655172413793103,0.619047619047619
Group ~ uPA + age,0.503435280661318,0.804347826086957,0.393939393939394,0.649122807017544,0.590909090909091
Group ~ uPA + age,0.510857343453313,0.782608695652174,0.393939393939394,0.642857142857143,0.565217391304348
Group ~ uPA + age,0.512967644789123,0.782608695652174,0.424242424242424,0.654545454545455,0.583333333333333
Group ~ uPA + age,0.515854585001775,0.782608695652174,0.454545454545455,0.666666666666667,0.6
Group ~ uPA + age,0.521628629349555,0.782608695652174,0.484848484848485,0.679245283018868,0.615384615384615
Group ~ uPA + age,0.525835995141875,0.782608695652174,0.515151515151515,0.692307692307692,0.62962962962963
Group ~ uPA + age,0.526524706475203,0.782608695652174,0.545454545454545,0.705882352941177,0.642857142857143
Group ~ uPA + age,0.529211837238702,0.782608695652174,0.575757575757576,0.72,0.655172413793103
Group ~ uPA + age,0.539035687811601,0.760869565217391,0.575757575757576,0.714285714285714,0.633333333333333
Group ~ uPA + age,0.550589213658196,0.739130434782609,0.575757575757576,0.708333333333333,0.612903225806452
Group ~ uPA + age,0.559429284161576,0.739130434782609,0.606060606060606,0.723404255319149,0.625
Group ~ uPA + age,0.564678109510626,0.739130434782609,0.636363636363636,0.739130434782609,0.636363636363636
Group ~ uPA + age,0.568058847977564,0.717391304347826,0.636363636363636,0.733333333333333,0.617647058823529
Group ~ uPA + age,0.571451520449702,0.717391304347826,0.666666666666667,0.75,0.628571428571429
Group ~ uPA + age,0.574081470599699,0.717391304347826,0.696969696969697,0.767441860465116,0.638888888888889
Group ~ uPA + age,0.583151059251533,0.695652173913044,0.696969696969697,0.761904761904762,0.621621621621622
Group ~ uPA + age,0.594908070990215,0.695652173913044,0.727272727272727,0.780487804878049,0.631578947368421
Group ~ uPA + age,0.603297685161107,0.673913043478261,0.727272727272727,0.775,0.615384615384615
Group ~ uPA + age,0.610327858825183,0.673913043478261,0.757575757575758,0.794871794871795,0.625
Group ~ uPA + age,0.618622755387909,0.652173913043478,0.757575757575758,0.789473684210526,0.609756097560976
Group ~ uPA + age,0.624626032763476,0.630434782608696,0.757575757575758,0.783783783783784,0.595238095238095
Group ~ uPA + age,0.626346063621757,0.608695652173913,0.757575757575758,0.777777777777778,0.581395348837209
Group ~ uPA + age,0.627465242915999,0.608695652173913,0.787878787878788,0.8,0.590909090909091
Group ~ uPA + age,0.629525819308018,0.565217391304348,0.787878787878788,0.787878787878788,0.565217391304348
Group ~ uPA + age,0.632649415060162,0.543478260869565,0.787878787878788,0.78125,0.553191489361702
Group ~ uPA + age,0.636278040459287,0.521739130434783,0.787878787878788,0.774193548387097,0.541666666666667
Group ~ uPA + age,0.644301963224739,0.5,0.787878787878788,0.766666666666667,0.530612244897959
Group ~ uPA + age,0.650451628904304,0.478260869565217,0.787878787878788,0.758620689655172,0.52
Group ~ uPA + age,0.651974167026364,0.456521739130435,0.787878787878788,0.75,0.509803921568627
Group ~ uPA + age,0.65421482073738,0.434782608695652,0.787878787878788,0.740740740740741,0.5
Group ~ uPA + age,0.663595616399863,0.41304347826087,0.787878787878788,0.730769230769231,0.490566037735849
Group ~ uPA + age,0.681468964133176,0.391304347826087,0.787878787878788,0.72,0.481481481481482
Group ~ uPA + age,0.693244240062358,0.369565217391304,0.787878787878788,0.708333333333333,0.472727272727273
Group ~ uPA + age,0.695889744019407,0.347826086956522,0.787878787878788,0.695652173913044,0.464285714285714
Group ~ uPA + age,0.696235605449335,0.347826086956522,0.818181818181818,0.727272727272727,0.473684210526316
Group ~ uPA + age,0.697788681801128,0.326086956521739,0.818181818181818,0.714285714285714,0.46551724137931
Group ~ uPA + age,0.700606641080199,0.326086956521739,0.848484848484848,0.75,0.474576271186441
Group ~ uPA + age,0.708683989493415,0.326086956521739,0.878787878787879,0.789473684210526,0.483333333333333
Group ~ uPA + age,0.720745626695525,0.304347826086957,0.878787878787879,0.777777777777778,0.475409836065574
Group ~ uPA + age,0.730415133638839,0.304347826086957,0.909090909090909,0.823529411764706,0.483870967741936
Group ~ uPA + age,0.739385946793105,0.282608695652174,0.909090909090909,0.8125,0.476190476190476
Group ~ uPA + age,0.744713237584269,0.260869565217391,0.909090909090909,0.8,0.46875
Group ~ uPA + age,0.747314232774097,0.239130434782609,0.909090909090909,0.785714285714286,0.461538461538462
Group ~ uPA + age,0.751937939767239,0.217391304347826,0.909090909090909,0.769230769230769,0.454545454545455
Group ~ uPA + age,0.763282600085348,0.195652173913043,0.909090909090909,0.75,0.447761194029851
Group ~ uPA + age,0.772593681543663,0.173913043478261,0.909090909090909,0.727272727272727,0.441176470588235
Group ~ uPA + age,0.775661565945411,0.152173913043478,0.909090909090909,0.7,0.434782608695652
Group ~ uPA + age,0.77834944338374,0.152173913043478,0.939393939393939,0.777777777777778,0.442857142857143
Group ~ uPA + age,0.780938610359102,0.130434782608696,0.939393939393939,0.75,0.436619718309859
Group ~ uPA + age,0.788521521934201,0.0869565217391304,0.939393939393939,0.666666666666667,0.424657534246575
Group ~ uPA + age,0.801462055475761,0.0869565217391304,0.96969696969697,0.8,0.432432432432432
Group ~ uPA + age,0.817317351999667,0.0869565217391304,1,1,0.44
Group ~ uPA + age,0.832667320071548,0.0652173913043478,1,1,0.434210526315789
Group ~ uPA + age,0.851044619770394,0.0434782608695652,1,1,0.428571428571429
Group ~ uPA + age,0.871368526117539,0.0217391304347826,1,1,0.423076923076923
Group ~ uPA + age,Inf,0,1,,0.417721518987342
