Model,Threshold,Sensitivity,Specificity,PositivePredictiveValue,NegativePredictiveValue
Group ~ NTF3+uPA + age,0.825767557621854,0.130434782608696,1,1,0.452054794520548
Group ~ NTF3+uPA + age,0.837170479642711,0.108695652173913,1,1,0.445945945945946
Group ~ NTF3+uPA + age,0.844489033924521,0.0869565217391304,1,1,0.44
Group ~ NTF3+uPA + age,0.850629193205845,0.0652173913043478,1,1,0.434210526315789
Group ~ NTF3+uPA + age,0.877122200024199,0.0434782608695652,1,1,0.428571428571429
Group ~ NTF3+uPA + age,0.89913267241408,0.0217391304347826,1,1,0.423076923076923
Group ~ NTF3+uPA + age,Inf,0,1,,0.417721518987342
Group ~ IL10+IL17C + age,-Inf,1,0,0.582278481012658,
Group ~ IL10+IL17C + age,0.206910932513781,1,0.0303030303030303,0.58974358974359,1
Group ~ IL10+IL17C + age,0.224302578572439,1,0.0606060606060606,0.597402597402597,1
Group ~ IL10+IL17C + age,0.256624445290812,1,0.0909090909090909,0.605263157894737,1
Group ~ IL10+IL17C + age,0.306969102682867,1,0.121212121212121,0.613333333333333,1
Group ~ IL10+IL17C + age,0.343210322042705,1,0.151515151515152,0.621621621621622,1
Group ~ IL10+IL17C + age,0.351602879484908,1,0.181818181818182,0.63013698630137,1
Group ~ IL10+IL17C + age,0.358559139627122,1,0.212121212121212,0.638888888888889,1
Group ~ IL10+IL17C + age,0.363682569004196,1,0.242424242424242,0.647887323943662,1
Group ~ IL10+IL17C + age,0.368796850482817,1,0.272727272727273,0.657142857142857,1
Group ~ IL10+IL17C + age,0.373442405695813,1,0.303030303030303,0.666666666666667,1
Group ~ IL10+IL17C + age,0.375804717173766,1,0.333333333333333,0.676470588235294,1
Group ~ IL10+IL17C + age,0.376371773228834,0.978260869565217,0.333333333333333,0.671641791044776,0.916666666666667
Group ~ IL10+IL17C + age,0.378593457866331,0.956521739130435,0.333333333333333,0.666666666666667,0.846153846153846
Group ~ IL10+IL17C + age,0.383741676784288,0.934782608695652,0.333333333333333,0.661538461538462,0.785714285714286
Group ~ IL10+IL17C + age,0.393451588142461,0.934782608695652,0.363636363636364,0.671875,0.8
Group ~ IL10+IL17C + age,0.401162133757607,0.91304347826087,0.363636363636364,0.666666666666667,0.75
Group ~ IL10+IL17C + age,0.411712759948603,0.91304347826087,0.393939393939394,0.67741935483871,0.764705882352941
Group ~ IL10+IL17C + age,0.426365512829391,0.891304347826087,0.393939393939394,0.672131147540984,0.722222222222222
Group ~ IL10+IL17C + age,0.43439284210109,0.891304347826087,0.424242424242424,0.683333333333333,0.736842105263158
Group ~ IL10+IL17C + age,0.438338608281279,0.869565217391304,0.424242424242424,0.677966101694915,0.7
Group ~ IL10+IL17C + age,0.445203448233274,0.869565217391304,0.454545454545455,0.689655172413793,0.714285714285714
Group ~ IL10+IL17C + age,0.458937061731349,0.847826086956522,0.454545454545455,0.68421052631579,0.681818181818182
Group ~ IL10+IL17C + age,0.467213341342153,0.847826086956522,0.484848484848485,0.696428571428571,0.695652173913044
Group ~ IL10+IL17C + age,0.474046889104929,0.847826086956522,0.515151515151515,0.709090909090909,0.708333333333333
Group ~ IL10+IL17C + age,0.482940080249352,0.847826086956522,0.545454545454545,0.722222222222222,0.72
Group ~ IL10+IL17C + age,0.486051157205147,0.826086956521739,0.545454545454545,0.716981132075472,0.692307692307692
Group ~ IL10+IL17C + age,0.487873414834472,0.804347826086957,0.545454545454545,0.711538461538462,0.666666666666667
Group ~ IL10+IL17C + age,0.489983679071756,0.782608695652174,0.545454545454545,0.705882352941177,0.642857142857143
Group ~ IL10+IL17C + age,0.502821485882389,0.760869565217391,0.545454545454545,0.7,0.620689655172414
Group ~ IL10+IL17C + age,0.518505143055535,0.739130434782609,0.545454545454545,0.693877551020408,0.6
Group ~ IL10+IL17C + age,0.522540846408353,0.717391304347826,0.545454545454545,0.6875,0.580645161290323
Group ~ IL10+IL17C + age,0.526999728907735,0.717391304347826,0.575757575757576,0.702127659574468,0.59375
Group ~ IL10+IL17C + age,0.537721378751082,0.695652173913044,0.575757575757576,0.695652173913044,0.575757575757576
Group ~ IL10+IL17C + age,0.547525292531672,0.695652173913044,0.606060606060606,0.711111111111111,0.588235294117647
Group ~ IL10+IL17C + age,0.551649693783355,0.673913043478261,0.606060606060606,0.704545454545455,0.571428571428571
Group ~ IL10+IL17C + age,0.554011388140157,0.652173913043478,0.606060606060606,0.697674418604651,0.555555555555556
Group ~ IL10+IL17C + age,0.557559715268123,0.652173913043478,0.636363636363636,0.714285714285714,0.567567567567568
Group ~ IL10+IL17C + age,0.559791320740135,0.652173913043478,0.666666666666667,0.731707317073171,0.578947368421053
Group ~ IL10+IL17C + age,0.561382584973813,0.652173913043478,0.696969696969697,0.75,0.58974358974359
Group ~ IL10+IL17C + age,0.571319231897938,0.630434782608696,0.696969696969697,0.743589743589744,0.575
Group ~ IL10+IL17C + age,0.581238709844584,0.608695652173913,0.696969696969697,0.736842105263158,0.560975609756098
Group ~ IL10+IL17C + age,0.583563249252154,0.586956521739131,0.696969696969697,0.72972972972973,0.547619047619048
Group ~ IL10+IL17C + age,0.595839824835089,0.565217391304348,0.696969696969697,0.722222222222222,0.534883720930233
Group ~ IL10+IL17C + age,0.608207624503168,0.543478260869565,0.696969696969697,0.714285714285714,0.522727272727273
Group ~ IL10+IL17C + age,0.609734199935201,0.543478260869565,0.727272727272727,0.735294117647059,0.533333333333333
Group ~ IL10+IL17C + age,0.622474519459119,0.521739130434783,0.727272727272727,0.727272727272727,0.521739130434783
Group ~ IL10+IL17C + age,0.641175105696373,0.521739130434783,0.757575757575758,0.75,0.531914893617021
Group ~ IL10+IL17C + age,0.648259053607994,0.5,0.757575757575758,0.741935483870968,0.520833333333333
Group ~ IL10+IL17C + age,0.653831691243548,0.478260869565217,0.757575757575758,0.733333333333333,0.510204081632653
Group ~ IL10+IL17C + age,0.660818542476792,0.456521739130435,0.757575757575758,0.724137931034483,0.5
Group ~ IL10+IL17C + age,0.665699855336271,0.456521739130435,0.787878787878788,0.75,0.509803921568627
Group ~ IL10+IL17C + age,0.669909080508232,0.434782608695652,0.787878787878788,0.740740740740741,0.5
Group ~ IL10+IL17C + age,0.674834413672419,0.41304347826087,0.787878787878788,0.730769230769231,0.490566037735849
Group ~ IL10+IL17C + age,0.689963444834629,0.391304347826087,0.787878787878788,0.72,0.481481481481482
Group ~ IL10+IL17C + age,0.705185059877825,0.391304347826087,0.818181818181818,0.75,0.490909090909091
Group ~ IL10+IL17C + age,0.709775550236107,0.369565217391304,0.818181818181818,0.739130434782609,0.482142857142857
Group ~ IL10+IL17C + age,0.71589597841663,0.369565217391304,0.848484848484848,0.772727272727273,0.491228070175439
Group ~ IL10+IL17C + age,0.72110400778304,0.347826086956522,0.848484848484848,0.761904761904762,0.482758620689655
Group ~ IL10+IL17C + age,0.722787186687181,0.326086956521739,0.848484848484848,0.75,0.474576271186441
Group ~ IL10+IL17C + age,0.726898134272541,0.304347826086957,0.848484848484848,0.736842105263158,0.466666666666667
Group ~ IL10+IL17C + age,0.733259350277666,0.304347826086957,0.878787878787879,0.777777777777778,0.475409836065574
Group ~ IL10+IL17C + age,0.741771681658998,0.282608695652174,0.878787878787879,0.764705882352941,0.467741935483871
Group ~ IL10+IL17C + age,0.749439175254677,0.260869565217391,0.878787878787879,0.75,0.46031746031746
Group ~ IL10+IL17C + age,0.752540970864287,0.239130434782609,0.878787878787879,0.733333333333333,0.453125
Group ~ IL10+IL17C + age,0.758182987527765,0.217391304347826,0.878787878787879,0.714285714285714,0.446153846153846
Group ~ IL10+IL17C + age,0.7712300857783,0.217391304347826,0.909090909090909,0.769230769230769,0.454545454545455
Group ~ IL10+IL17C + age,0.781986936458067,0.195652173913043,0.909090909090909,0.75,0.447761194029851
Group ~ IL10+IL17C + age,0.785441640373554,0.195652173913043,0.939393939393939,0.818181818181818,0.455882352941176
Group ~ IL10+IL17C + age,0.799943243781046,0.195652173913043,0.96969696969697,0.9,0.463768115942029
Group ~ IL10+IL17C + age,0.8150174414077,0.173913043478261,0.96969696969697,0.888888888888889,0.457142857142857
Group ~ IL10+IL17C + age,0.82152227624989,0.152173913043478,0.96969696969697,0.875,0.450704225352113
Group ~ IL10+IL17C + age,0.828588356978129,0.130434782608696,0.96969696969697,0.857142857142857,0.444444444444444
Group ~ IL10+IL17C + age,0.84954147144454,0.108695652173913,0.96969696969697,0.833333333333333,0.438356164383562
Group ~ IL10+IL17C + age,0.874798141438259,0.0869565217391304,0.96969696969697,0.8,0.432432432432432
Group ~ IL10+IL17C + age,0.882477267266113,0.0652173913043478,0.96969696969697,0.75,0.426666666666667
Group ~ IL10+IL17C + age,0.897326683672275,0.0434782608695652,0.96969696969697,0.666666666666667,0.421052631578947
Group ~ IL10+IL17C + age,0.930323828825071,0.0434782608695652,1,1,0.428571428571429
Group ~ IL10+IL17C + age,0.957300124418653,0.0217391304347826,1,1,0.423076923076923
Group ~ IL10+IL17C + age,Inf,0,1,,0.417721518987342
Group ~ IL10+uPA + age,-Inf,1,0,0.582278481012658,
Group ~ IL10+uPA + age,0.06771121730557,1,0.0303030303030303,0.58974358974359,1
Group ~ IL10+uPA + age,0.109811973522598,1,0.0606060606060606,0.597402597402597,1
Group ~ IL10+uPA + age,0.177665091357396,1,0.0909090909090909,0.605263157894737,1
Group ~ IL10+uPA + age,0.246687873841272,0.978260869565217,0.0909090909090909,0.6,0.75
Group ~ IL10+uPA + age,0.278135442914777,0.978260869565217,0.121212121212121,0.608108108108108,0.8
Group ~ IL10+uPA + age,0.32322872153353,0.978260869565217,0.151515151515152,0.616438356164384,0.833333333333333
Group ~ IL10+uPA + age,0.342689814183897,0.956521739130435,0.151515151515152,0.611111111111111,0.714285714285714
Group ~ IL10+uPA + age,0.352238832216998,0.934782608695652,0.151515151515152,0.605633802816901,0.625
Group ~ IL10+uPA + age,0.361306329489455,0.91304347826087,0.151515151515152,0.6,0.555555555555556
Group ~ IL10+uPA + age,0.366515339771764,0.91304347826087,0.181818181818182,0.608695652173913,0.6
Group ~ IL10+uPA + age,0.375985623766393,0.91304347826087,0.212121212121212,0.617647058823529,0.636363636363636
Group ~ IL10+uPA + age,0.383798529614475,0.91304347826087,0.242424242424242,0.626865671641791,0.666666666666667
Group ~ IL10+uPA + age,0.384442105360187,0.91304347826087,0.272727272727273,0.636363636363636,0.692307692307692
Group ~ IL10+uPA + age,0.387978822136636,0.891304347826087,0.272727272727273,0.630769230769231,0.642857142857143
Group ~ IL10+uPA + age,0.396097728235295,0.891304347826087,0.303030303030303,0.640625,0.666666666666667
Group ~ IL10+uPA + age,0.402728593068366,0.891304347826087,0.333333333333333,0.650793650793651,0.6875
Group ~ IL10+uPA + age,0.415572306057612,0.869565217391304,0.333333333333333,0.645161290322581,0.647058823529412
Group ~ IL10+uPA + age,0.445843394367493,0.869565217391304,0.363636363636364,0.655737704918033,0.666666666666667
Group ~ IL10+uPA + age,0.466793470764691,0.869565217391304,0.393939393939394,0.666666666666667,0.68421052631579
Group ~ IL10+uPA + age,0.481194201625713,0.869565217391304,0.424242424242424,0.677966101694915,0.7
Group ~ IL10+uPA + age,0.498977451169207,0.869565217391304,0.454545454545455,0.689655172413793,0.714285714285714
Group ~ IL10+uPA + age,0.505606477865625,0.847826086956522,0.454545454545455,0.68421052631579,0.681818181818182
Group ~ IL10+uPA + age,0.513855629695162,0.847826086956522,0.484848484848485,0.696428571428571,0.695652173913044
Group ~ IL10+uPA + age,0.524613520877984,0.826086956521739,0.484848484848485,0.690909090909091,0.666666666666667
Group ~ IL10+uPA + age,0.528635510515302,0.826086956521739,0.515151515151515,0.703703703703704,0.68
Group ~ IL10+uPA + age,0.53067146042697,0.826086956521739,0.545454545454545,0.716981132075472,0.692307692307692
Group ~ IL10+uPA + age,0.537398591064876,0.826086956521739,0.575757575757576,0.730769230769231,0.703703703703704
Group ~ IL10+uPA + age,0.543074419450148,0.804347826086957,0.575757575757576,0.725490196078431,0.678571428571429
Group ~ IL10+uPA + age,0.54996957201222,0.804347826086957,0.606060606060606,0.74,0.689655172413793
Group ~ IL10+uPA + age,0.556953735462618,0.782608695652174,0.606060606060606,0.73469387755102,0.666666666666667
Group ~ IL10+uPA + age,0.558117846603882,0.760869565217391,0.606060606060606,0.729166666666667,0.645161290322581
Group ~ IL10+uPA + age,0.55959544788501,0.739130434782609,0.606060606060606,0.723404255319149,0.625
Group ~ IL10+uPA + age,0.561750132143894,0.739130434782609,0.636363636363636,0.739130434782609,0.636363636363636
Group ~ IL10+uPA + age,0.563620969936698,0.717391304347826,0.636363636363636,0.733333333333333,0.617647058823529
Group ~ IL10+uPA + age,0.565461083136435,0.695652173913044,0.636363636363636,0.727272727272727,0.6
Group ~ IL10+uPA + age,0.57349916908894,0.695652173913044,0.666666666666667,0.744186046511628,0.611111111111111
Group ~ IL10+uPA + age,0.581412782754579,0.673913043478261,0.666666666666667,0.738095238095238,0.594594594594595
Group ~ IL10+uPA + age,0.589691033516798,0.652173913043478,0.666666666666667,0.731707317073171,0.578947368421053
Group ~ IL10+uPA + age,0.599208522241714,0.630434782608696,0.666666666666667,0.725,0.564102564102564
Group ~ IL10+uPA + age,0.604513644793913,0.630434782608696,0.696969696969697,0.743589743589744,0.575
Group ~ IL10+uPA + age,0.61276175017543,0.608695652173913,0.696969696969697,0.736842105263158,0.560975609756098
Group ~ IL10+uPA + age,0.619054245432043,0.608695652173913,0.727272727272727,0.756756756756757,0.571428571428571
Group ~ IL10+uPA + age,0.623585181105558,0.586956521739131,0.727272727272727,0.75,0.558139534883721
Group ~ IL10+uPA + age,0.627215401589927,0.565217391304348,0.727272727272727,0.742857142857143,0.545454545454545
Group ~ IL10+uPA + age,0.629348003984122,0.565217391304348,0.757575757575758,0.764705882352941,0.555555555555556
Group ~ IL10+uPA + age,0.631308967735619,0.543478260869565,0.757575757575758,0.757575757575758,0.543478260869565
Group ~ IL10+uPA + age,0.633303746837449,0.521739130434783,0.757575757575758,0.75,0.531914893617021
Group ~ IL10+uPA + age,0.638999981010903,0.5,0.757575757575758,0.741935483870968,0.520833333333333
Group ~ IL10+uPA + age,0.643563621733273,0.5,0.787878787878788,0.766666666666667,0.530612244897959
Group ~ IL10+uPA + age,0.644909073003118,0.478260869565217,0.787878787878788,0.758620689655172,0.52
Group ~ IL10+uPA + age,0.648851310293373,0.456521739130435,0.787878787878788,0.75,0.509803921568627
Group ~ IL10+uPA + age,0.652530151989007,0.434782608695652,0.787878787878788,0.740740740740741,0.5
Group ~ IL10+uPA + age,0.655114470800517,0.434782608695652,0.818181818181818,0.769230769230769,0.509433962264151
Group ~ IL10+uPA + age,0.657994417715001,0.41304347826087,0.818181818181818,0.76,0.5
Group ~ IL10+uPA + age,0.660790470894242,0.391304347826087,0.818181818181818,0.75,0.490909090909091
Group ~ IL10+uPA + age,0.663147989990519,0.391304347826087,0.848484848484848,0.782608695652174,0.5
Group ~ IL10+uPA + age,0.671607457841386,0.369565217391304,0.848484848484848,0.772727272727273,0.491228070175439
Group ~ IL10+uPA + age,0.682925183333261,0.347826086956522,0.848484848484848,0.761904761904762,0.482758620689655
Group ~ IL10+uPA + age,0.70009005178062,0.347826086956522,0.878787878787879,0.8,0.491525423728814
Group ~ IL10+uPA + age,0.715257678944349,0.326086956521739,0.878787878787879,0.789473684210526,0.483333333333333
Group ~ IL10+uPA + age,0.720138199249201,0.304347826086957,0.878787878787879,0.777777777777778,0.475409836065574
Group ~ IL10+uPA + age,0.728298398824042,0.282608695652174,0.878787878787879,0.764705882352941,0.467741935483871
Group ~ IL10+uPA + age,0.741948406932857,0.260869565217391,0.878787878787879,0.75,0.46031746031746
Group ~ IL10+uPA + age,0.762283974418347,0.260869565217391,0.909090909090909,0.8,0.46875
Group ~ IL10+uPA + age,0.777557978982771,0.239130434782609,0.909090909090909,0.785714285714286,0.461538461538462
Group ~ IL10+uPA + age,0.781741236058901,0.217391304347826,0.909090909090909,0.769230769230769,0.454545454545455
Group ~ IL10+uPA + age,0.787015418008718,0.195652173913043,0.909090909090909,0.75,0.447761194029851
Group ~ IL10+uPA + age,0.792905438861239,0.195652173913043,0.939393939393939,0.818181818181818,0.455882352941176
Group ~ IL10+uPA + age,0.797496231278227,0.173913043478261,0.939393939393939,0.8,0.449275362318841
Group ~ IL10+uPA + age,0.80340906642747,0.173913043478261,0.96969696969697,0.888888888888889,0.457142857142857
Group ~ IL10+uPA + age,0.815280882196886,0.152173913043478,0.96969696969697,0.875,0.450704225352113
Group ~ IL10+uPA + age,0.828417908338178,0.130434782608696,0.96969696969697,0.857142857142857,0.444444444444444
Group ~ IL10+uPA + age,0.833102671532691,0.108695652173913,0.96969696969697,0.833333333333333,0.438356164383562
Group ~ IL10+uPA + age,0.853301040490184,0.108695652173913,1,1,0.445945945945946
Group ~ IL10+uPA + age,0.884667955899376,0.0869565217391304,1,1,0.44
Group ~ IL10+uPA + age,0.905152477591141,0.0652173913043478,1,1,0.434210526315789
Group ~ IL10+uPA + age,0.915935359422764,0.0434782608695652,1,1,0.428571428571429
Group ~ IL10+uPA + age,0.946017261459843,0.0217391304347826,1,1,0.423076923076923
Group ~ IL10+uPA + age,Inf,0,1,,0.417721518987342
Group ~ IL17C+uPA + age,-Inf,1,0,0.582278481012658,
Group ~ IL17C+uPA + age,0.0684207174854512,1,0.0303030303030303,0.58974358974359,1
Group ~ IL17C+uPA + age,0.154358431318856,1,0.0606060606060606,0.597402597402597,1
Group ~ IL17C+uPA + age,0.197395024260897,0.978260869565217,0.0606060606060606,0.592105263157895,0.666666666666667
Group ~ IL17C+uPA + age,0.215702092787985,0.956521739130435,0.0606060606060606,0.586666666666667,0.5
Group ~ IL17C+uPA + age,0.231807678841595,0.956521739130435,0.0909090909090909,0.594594594594595,0.6
Group ~ IL17C+uPA + age,0.237690181208661,0.956521739130435,0.121212121212121,0.602739726027397,0.666666666666667
Group ~ IL17C+uPA + age,0.239537869691398,0.956521739130435,0.151515151515152,0.611111111111111,0.714285714285714
Group ~ IL17C+uPA + age,0.24164337003542,0.956521739130435,0.181818181818182,0.619718309859155,0.75
Group ~ IL17C+uPA + age,0.251687430110043,0.956521739130435,0.212121212121212,0.628571428571429,0.777777777777778
Group ~ IL17C+uPA + age,0.266716476361083,0.956521739130435,0.242424242424242,0.63768115942029,0.8
Group ~ IL17C+uPA + age,0.274833779943944,0.956521739130435,0.272727272727273,0.647058823529412,0.818181818181818
Group ~ IL17C+uPA + age,0.281700953770135,0.956521739130435,0.303030303030303,0.656716417910448,0.833333333333333
Group ~ IL17C+uPA + age,0.291430470059034,0.956521739130435,0.333333333333333,0.666666666666667,0.846153846153846
Group ~ IL17C+uPA + age,0.311666044643585,0.934782608695652,0.333333333333333,0.661538461538462,0.785714285714286
Group ~ IL17C+uPA + age,0.342867438801234,0.91304347826087,0.333333333333333,0.65625,0.733333333333333
Group ~ IL17C+uPA + age,0.368195803647353,0.91304347826087,0.363636363636364,0.666666666666667,0.75
Group ~ IL17C+uPA + age,0.379431872542952,0.91304347826087,0.393939393939394,0.67741935483871,0.764705882352941
Group ~ IL17C+uPA + age,0.411136653279538,0.91304347826087,0.424242424242424,0.688524590163934,0.777777777777778
Group ~ IL17C+uPA + age,0.443241508622294,0.91304347826087,0.454545454545455,0.7,0.789473684210526
Group ~ IL17C+uPA + age,0.445926204713679,0.891304347826087,0.454545454545455,0.694915254237288,0.75
Group ~ IL17C+uPA + age,0.452320177602325,0.891304347826087,0.484848484848485,0.706896551724138,0.761904761904762
Group ~ IL17C+uPA + age,0.465218491282901,0.891304347826087,0.515151515151515,0.719298245614035,0.772727272727273
Group ~ IL17C+uPA + age,0.477894036711754,0.891304347826087,0.545454545454545,0.732142857142857,0.782608695652174
Group ~ IL17C+uPA + age,0.492501858535835,0.891304347826087,0.575757575757576,0.745454545454546,0.791666666666667
Group ~ IL17C+uPA + age,0.510143432954954,0.891304347826087,0.606060606060606,0.759259259259259,0.8
Group ~ IL17C+uPA + age,0.523121030357051,0.869565217391304,0.606060606060606,0.754716981132076,0.769230769230769
Group ~ IL17C+uPA + age,0.530230545711451,0.869565217391304,0.636363636363636,0.769230769230769,0.777777777777778
Group ~ IL17C+uPA + age,0.536092289533575,0.869565217391304,0.666666666666667,0.784313725490196,0.785714285714286
Group ~ IL17C+uPA + age,0.539532635362905,0.847826086956522,0.666666666666667,0.78,0.758620689655172
Group ~ IL17C+uPA + age,0.544321400643533,0.847826086956522,0.696969696969697,0.795918367346939,0.766666666666667
Group ~ IL17C+uPA + age,0.551509573685015,0.826086956521739,0.696969696969697,0.791666666666667,0.741935483870968
Group ~ IL17C+uPA + age,0.554916434755286,0.826086956521739,0.727272727272727,0.808510638297872,0.75
Group ~ IL17C+uPA + age,0.557425790241777,0.804347826086957,0.727272727272727,0.804347826086957,0.727272727272727
Group ~ IL17C+uPA + age,0.566495185888263,0.782608695652174,0.727272727272727,0.8,0.705882352941177
Group ~ IL17C+uPA + age,0.573333954767212,0.760869565217391,0.727272727272727,0.795454545454545,0.685714285714286
Group ~ IL17C+uPA + age,0.573982845081481,0.739130434782609,0.727272727272727,0.790697674418605,0.666666666666667
Group ~ IL17C+uPA + age,0.57980794482805,0.739130434782609,0.757575757575758,0.80952380952381,0.675675675675676
Group ~ IL17C+uPA + age,0.592612786630268,0.717391304347826,0.757575757575758,0.804878048780488,0.657894736842105
Group ~ IL17C+uPA + age,0.602664870166595,0.717391304347826,0.787878787878788,0.825,0.666666666666667
Group ~ IL17C+uPA + age,0.609468494518896,0.695652173913044,0.787878787878788,0.82051282051282,0.65
Group ~ IL17C+uPA + age,0.615389608537026,0.673913043478261,0.787878787878788,0.81578947368421,0.634146341463415
Group ~ IL17C+uPA + age,0.622676018806478,0.673913043478261,0.818181818181818,0.837837837837838,0.642857142857143
Group ~ IL17C+uPA + age,0.629772144668688,0.652173913043478,0.818181818181818,0.833333333333333,0.627906976744186
Group ~ IL17C+uPA + age,0.639168938976405,0.630434782608696,0.818181818181818,0.828571428571429,0.613636363636364
Group ~ IL17C+uPA + age,0.649557031285915,0.608695652173913,0.818181818181818,0.823529411764706,0.6
Group ~ IL17C+uPA + age,0.65956556857132,0.586956521739131,0.818181818181818,0.818181818181818,0.586956521739131
Group ~ IL17C+uPA + age,0.66859704537245,0.565217391304348,0.818181818181818,0.8125,0.574468085106383
Group ~ IL17C+uPA + age,0.671224514675515,0.543478260869565,0.818181818181818,0.806451612903226,0.5625
Group ~ IL17C+uPA + age,0.674770352118596,0.521739130434783,0.818181818181818,0.8,0.551020408163265
Group ~ IL17C+uPA + age,0.684423493604794,0.5,0.818181818181818,0.793103448275862,0.54
Group ~ IL17C+uPA + age,0.694482867630518,0.5,0.848484848484848,0.821428571428571,0.549019607843137
Group ~ IL17C+uPA + age,0.704543923732468,0.478260869565217,0.848484848484848,0.814814814814815,0.538461538461538
Group ~ IL17C+uPA + age,0.714637630594829,0.456521739130435,0.848484848484848,0.807692307692308,0.528301886792453
Group ~ IL17C+uPA + age,0.719264263764021,0.434782608695652,0.848484848484848,0.8,0.518518518518519
Group ~ IL17C+uPA + age,0.72251631631602,0.41304347826087,0.848484848484848,0.791666666666667,0.509090909090909
Group ~ IL17C+uPA + age,0.724208972751933,0.41304347826087,0.878787878787879,0.826086956521739,0.517857142857143
Group ~ IL17C+uPA + age,0.727366619751673,0.391304347826087,0.878787878787879,0.818181818181818,0.508771929824562
Group ~ IL17C+uPA + age,0.735050758641863,0.369565217391304,0.878787878787879,0.80952380952381,0.5
Group ~ IL17C+uPA + age,0.745184338372986,0.369565217391304,0.909090909090909,0.85,0.508474576271186
Group ~ IL17C+uPA + age,0.751845205249681,0.347826086956522,0.909090909090909,0.842105263157895,0.5
Group ~ IL17C+uPA + age,0.761072007883493,0.347826086956522,0.939393939393939,0.888888888888889,0.508196721311475
Group ~ IL17C+uPA + age,0.773023218212042,0.326086956521739,0.939393939393939,0.882352941176471,0.5
Group ~ IL17C+uPA + age,0.777461671108302,0.304347826086957,0.939393939393939,0.875,0.492063492063492
Group ~ IL17C+uPA + age,0.78074196845005,0.282608695652174,0.939393939393939,0.866666666666667,0.484375
Group ~ IL17C+uPA + age,0.783764688151036,0.260869565217391,0.939393939393939,0.857142857142857,0.476923076923077
Group ~ IL17C+uPA + age,0.785929392215066,0.239130434782609,0.939393939393939,0.846153846153846,0.46969696969697
Group ~ IL17C+uPA + age,0.789778913256608,0.217391304347826,0.939393939393939,0.833333333333333,0.462686567164179
Group ~ IL17C+uPA + age,0.798028100317162,0.217391304347826,0.96969696969697,0.909090909090909,0.470588235294118
Group ~ IL17C+uPA + age,0.809802891402602,0.195652173913043,0.96969696969697,0.9,0.463768115942029
Group ~ IL17C+uPA + age,0.816908950098096,0.173913043478261,0.96969696969697,0.888888888888889,0.457142857142857
Group ~ IL17C+uPA + age,0.834174941210312,0.152173913043478,0.96969696969697,0.875,0.450704225352113
Group ~ IL17C+uPA + age,0.862829907495382,0.130434782608696,0.96969696969697,0.857142857142857,0.444444444444444
Group ~ IL17C+uPA + age,0.881797635567663,0.108695652173913,0.96969696969697,0.833333333333333,0.438356164383562
Group ~ IL17C+uPA + age,0.911766501409724,0.0869565217391304,0.96969696969697,0.8,0.432432432432432
Group ~ IL17C+uPA + age,0.952245295547436,0.0652173913043478,0.96969696969697,0.75,0.426666666666667
Group ~ IL17C+uPA + age,0.971556755328393,0.0434782608695652,0.96969696969697,0.666666666666667,0.421052631578947
Group ~ IL17C+uPA + age,0.975726208644237,0.0217391304347826,0.96969696969697,0.5,0.415584415584416
Group ~ IL17C+uPA + age,0.984804267463791,0.0217391304347826,1,1,0.423076923076923
Group ~ IL17C+uPA + age,Inf,0,1,,0.417721518987342
